0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,10,0,0,0,0
0,9.99724,0,0,-0.164426,0
0,9.99195,0,0,-0.324395,0
0,9.98383,0,0,-0.487776,0
0,9.9722,0,0,-0.660511,0
0,9.9594,0,0,-0.814664,0
0,9.94306,0,0,-0.978463,0
0,9.92399,0,0,-1.14225,0
0,9.90228,0,0,-1.30538,0
0,9.87781,0,0,-1.46885,0
0,9.85055,0,0,-1.63265,0
0,9.8188,0,0,-1.80517,0
0,9.78805,0,0,-1.95914,0
0,9.75276,0,0,-2.12225,0
0,9.71456,0,0,-2.28617,0
0,9.67371,0,0,-2.44975,0
0,9.63,0,0,-2.61381,0
0,9.58381,0,0,-2.777,0
0,9.53489,0,0,-2.94022,0
0,9.48295,0,0,-3.10433,0
0,9.42868,0,0,-3.26729,0
0,9.37148,0,0,-3.43083,0
0,9.31142,0,0,-3.59476,0
0,9.24842,0,0,-3.75915,0
0,9.18362,0,0,-3.92126,0
0,9.11101,0,0,-4.0952,0
0,9.04461,0,0,-4.24852,0
0,8.96948,0,0,-4.41545,0
0,8.89523,0,0,-4.57466,0
0,8.81335,0,0,-4.74398,0
0,8.73416,0,0,-4.90244,0
0,8.64239,0,0,-5.07968,0
0,8.56246,0,0,-5.22962,0
0,8.46947,0,0,-5.39858,0
0,8.37974,0,0,-5.557,0
0,8.2798,0,0,-5.72815,0
0,8.18594,0,0,-5.88461,0
0,8.08237,0,0,-6.05248,0
0,7.98102,0,0,-6.21253,0
0,7.87206,0,0,-6.38006,0
0,7.76648,0,0,-6.53847,0
0,7.64804,0,0,-6.71158,0
0,7.54172,0,0,-6.86355,0
0,7.42423,0,0,-7.02756,0
0,7.30444,0,0,-7.19098,0
0,7.17691,0,0,-7.36094,0
0,7.05537,0,0,-7.5195,0
0,6.92363,0,0,-7.68761,0
0,6.79682,0,0,-7.84616,0
0,6.65903,0,0,-8.01481,0
0,6.52619,0,0,-8.17424,0
0,6.3835,0,0,-8.34204,0
0,6.24705,0,0,-8.49953,0
0,6.09752,0,0,-8.66873,0
0,5.95495,0,0,-8.82719,0
0,5.8005,0,0,-8.99561,0
0,5.65403,0,0,-9.1526,0
0,5.49811,0,0,-9.31677,0
0,5.34045,0,0,-9.47993,0
0,5.17901,0,0,-9.64415,0
0,5.01591,0,0,-9.80729,0
0,4.92478,0.0752225,0,49.8548,49.8548
0,5.75165,0.904816,0,49.6916,49.8548
0,6.57476,1.73334,0,49.5285,49.8548
0,7.40918,2.57608,0,49.3627,49.8548
0,8.21738,3.39501,0,49.2016,49.8548
0,9.03647,4.22775,0,49.0377,49.8548
0,9.84977,5.05737,0,48.8745,49.8548
0,10.6613,5.88794,0,48.711,49.8548
0,11.4709,6.71935,0,48.5474,49.8548
0,12.281,7.55411,0,48.3832,49.8548
0,13.1462,8.4489,0,48.2071,49.8548
0,13.892,9.22262,0,48.0549,49.8548
0,14.713,10.0773,0,47.8867,49.8548
0,15.4773,10.8756,0,47.7296,49.8548
0,16.2711,11.7076,0,47.5659,49.8548
0,17.0616,12.5391,0,47.4023,49.8548
0,17.8483,13.3694,0,47.2389,49.8548
0,18.6333,14.2007,0,47.0753,49.8548
0,19.4148,15.0312,0,46.9119,49.8548
0,20.1952,15.8635,0,46.7481,49.8548
0,20.9702,16.6929,0,46.5849,49.8548
0,21.74,17.5196,0,46.4222,49.8548
0,22.5135,18.3532,0,46.2582,49.8548
0,23.2991,19.2029,0,46.091,49.8548
0,24.0906,20.0623,0,45.9219,49.8548
0,24.8244,20.8616,0,45.7646,49.8548
0,25.6091,21.7196,0,45.5958,49.8548
0,26.3445,22.5266,0,45.437,49.8548
0,27.123,23.3839,0,45.2683,49.8548
0,27.8486,24.1858,0,45.1105,49.8548
0,28.638,25.0616,0,44.9382,49.8548
0,29.3705,25.8772,0,44.7777,49.8548
0,30.1095,26.7029,0,44.6152,49.8548
0,30.8371,27.5189,0,44.4547,49.8548
0,31.5936,28.3705,0,44.2871,49.8548
0,32.3102,29.1801,0,44.1278,49.8548
0,33.061,30.0316,0,43.9602,49.8548
0,33.7695,30.838,0,43.8016,49.8548
0,34.5186,31.694,0,43.6331,49.8548
0,35.2234,32.5021,0,43.4741,49.8548
0,36.0234,33.4234,0,43.2928,49.8548
0,36.6594,34.1583,0,43.1482,49.8548
0,37.4004,35.0178,0,42.9791,49.8548
0,38.0945,35.826,0,42.8201,49.8548
0,38.8238,36.6784,0,42.6523,49.8548
0,39.5135,37.4876,0,42.4931,49.8548
0,40.2403,38.3438,0,42.3246,49.8548
0,40.9221,39.1498,0,42.166,49.8548
0,41.6042,39.9594,0,42.0067,49.8548
0,42.3289,40.823,0,41.8368,49.8548
0,43.1118,41.76,0,41.6524,49.8548
0,43.7434,42.5187,0,41.5031,49.8548
0,44.5215,43.4576,0,41.3184,49.8548
0,45.1213,44.1839,0,41.1755,49.8548
0,45.8761,45.1018,0,40.9949,49.8548
0,46.4999,45.8632,0,40.845,49.8548
0,47.1141,46.6156,0,40.697,49.8548
0,47.7753,47.4287,0,40.537,49.8548
0,48.4499,48.2618,0,40.3731,49.8548
0,49.1675,49.1518,0,40.1979,49.8548
0,49.7984,49.9372,0,40.0434,49.8548
0,50.4657,50.7715,0,39.8792,49.8548
0,51.1263,51.6008,0,39.7161,49.8548
0,51.7778,52.4218,0,39.5545,49.8548
0,52.4302,53.2475,0,39.392,49.8548
0,53.0848,54.0795,0,39.2283,49.8548
0,53.7741,54.9594,0,39.0552,49.8548
0,54.3849,55.7421,0,38.9012,49.8548
0,55.0306,56.5732,0,38.7376,49.8548
0,55.6982,57.4362,0,38.5678,49.8548
0,56.3674,58.305,0,38.3969,49.8548
0,56.9763,59.0989,0,38.2406,49.8548
0,57.5893,59.9014,0,38.0827,49.8548
0,58.2473,60.7667,0,37.9125,49.8548
0,58.8532,61.5667,0,37.755,49.8548
0,59.4972,62.421,0,37.5869,49.8548
0,60.1401,63.2775,0,37.4184,49.8548
0,60.7435,64.0849,0,37.2595,49.8548
0,61.386,64.9484,0,37.0896,49.8548
0,61.9836,65.7552,0,36.9309,49.8548
0,62.5783,66.5615,0,36.7722,49.8548
0,63.1985,67.4062,0,36.606,49.8548
0,63.8226,68.2601,0,36.438,49.8548
0,64.4104,69.0679,0,36.279,49.8548
0,65.0041,69.8873,0,36.1178,49.8548
0,65.6209,70.7426,0,35.9495,49.8548
0,66.2016,71.5516,0,35.7903,49.8548
0,66.7987,72.3872,0,35.6259,49.8548
0,67.3724,73.1935,0,35.4672,49.8548
0,67.9584,74.0211,0,35.3044,49.8548
0,68.5735,74.8939,0,35.1326,49.8548
0,69.1426,75.7052,0,34.973,49.8548
